index,Year,Player,Tm,Age,G,GS,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,eFG%,3P%,2P%,FT%,WS/48,OBPM,DBPM,BPM,VORP,PTS_per_game,AST_per_game,TRB_per_game,STL_per_game,BLK_per_game,TOV_per_game,Position,nba_team
87,1989,Jeff Grayer,MIL,23.0,11.0,2.0,18.182,12.6,0.495,0.027,0.274,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,0.438,0.0,0.451,0.85,0.047,-1.9,0.3,-1.6,0.0,7.364,2.0,3.182,0.909,0.091,1.727,G,None
88,1989,A.C. Green,LAL,25.0,82.0,82.0,30.61,17.8,0.594,0.022,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,0.532,0.235,0.536,0.786,0.179,1.6,0.6,2.2,2.7,13.268,1.256,9.012,1.146,0.671,1.451,F,None
89,1989,Rickey Green,MIL,34.0,30.0,0.0,16.7,14.9,0.581,0.045,0.144,1.6,9.1,5.3,29.2,2.1,0.2,19.0,14.4,0.553,0.333,0.556,0.895,0.115,-0.5,-1.2,-1.7,0.0,5.433,3.5,1.533,0.733,0.067,1.1,G,None
90,1989,Sidney Green,NYK,28.0,82.0,0.0,15.573,12.6,0.52,0.007,0.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.46,0.0,0.463,0.759,0.075,-2.3,-0.1,-2.4,-0.1,6.305,0.927,4.805,0.573,0.22,1.524,F,None
91,1989,Dave Greenwood,TOT,31.0,67.0,18.0,20.94,11.8,0.493,0.0,0.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,0.423,,0.423,0.75,0.076,-2.9,1.1,-1.8,0.1,6.955,1.433,6.0,0.701,0.776,1.358,F,None
92,1989,Dave Greenwood,SAS,31.0,38.0,15.0,24.0,11.3,0.501,0.0,0.425,10.6,18.4,14.3,7.9,1.5,1.6,15.8,14.8,0.425,,0.425,0.8,0.075,-2.5,0.7,-1.8,0.1,7.737,1.447,6.263,0.789,0.632,1.447,F,None
93,1989,Dave Greenwood,DEN,31.0,29.0,3.0,16.931,12.7,0.48,0.0,0.48,9.6,25.7,17.2,10.0,1.5,3.2,16.7,16.8,0.419,,0.419,0.676,0.077,-3.7,1.9,-1.8,0.0,5.931,1.414,5.655,0.586,0.966,1.241,F,None
94,1989,Darrell Griffith,UTA,30.0,82.0,73.0,29.049,12.3,0.504,0.188,0.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,0.475,0.311,0.477,0.78,0.078,-1.2,0.3,-0.9,0.7,13.841,1.585,4.024,1.049,0.268,1.72,G,None
95,1989,Bob Hansen,UTA,28.0,46.0,9.0,20.957,9.7,0.512,0.18,0.25,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,0.498,0.352,0.492,0.56,0.083,-1.8,0.9,-0.9,0.3,7.413,1.087,2.783,0.804,0.13,0.935,G,None
96,1989,Bill Hanzlik,DEN,31.0,41.0,0.0,17.098,8.6,0.531,0.033,0.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,0.44,0.2,0.445,0.782,0.047,-3.6,-0.1,-3.8,-0.3,4.902,2.098,2.268,0.61,0.122,1.293,F,None
97,1989,Derek Harper,DAL,27.0,81.0,81.0,36.642,18.3,0.561,0.247,0.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,0.521,0.356,0.517,0.806,0.13,3.3,-0.6,2.8,3.6,17.333,7.037,2.815,2.123,0.506,2.531,G,None
98,1989,Ron Harper,CLE,25.0,82.0,82.0,34.768,19.8,0.57,0.101,0.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,0.523,0.25,0.54,0.751,0.171,2.9,2.3,5.2,5.2,18.61,5.293,4.988,2.256,0.902,2.805,G,None
99,1989,Scott Hastings,MIA,28.0,75.0,6.0,16.08,9.4,0.515,0.085,0.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,0.45,0.321,0.447,0.85,0.061,-3.4,0.3,-3.2,-0.3,5.147,0.787,3.08,0.427,0.56,0.907,C,None
100,1989,Hersey Hawkins,PHI,22.0,79.0,79.0,32.62,14.2,0.544,0.171,0.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,0.492,0.428,0.461,0.831,0.075,1.0,-0.6,0.3,1.5,15.139,3.025,2.848,1.519,0.468,2.0,G,None
101,1989,Gerald Henderson,PHI,33.0,65.0,0.0,15.169,12.1,0.526,0.307,0.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,0.461,0.308,0.461,0.819,0.055,0.1,-2.7,-2.6,-0.2,6.538,2.154,1.046,0.646,0.046,1.123,G,None
102,1989,Rod Higgins,GSW,29.0,81.0,1.0,23.296,15.5,0.583,0.265,0.362,5.9,14.0,10.0,10.9,0.9,1.2,9.4,16.2,0.528,0.393,0.505,0.821,0.15,1.4,-0.9,0.5,1.2,10.568,1.975,4.642,0.481,0.519,0.938,F,None
103,1989,Roy Hinson,NJN,27.0,82.0,39.0,31.0,14.7,0.54,0.002,0.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,0.482,0.0,0.483,0.757,0.084,-1.9,-0.7,-2.6,-0.4,15.951,0.866,6.366,0.415,1.476,2.012,F,None
104,1989,Craig Hodges,TOT,28.0,59.0,6.0,20.407,14.5,0.581,0.419,0.133,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,0.559,0.417,0.512,0.842,0.117,1.8,-2.3,-0.5,0.5,8.966,2.475,1.508,0.729,0.068,0.966,G,None
105,1989,Craig Hodges,CHI,28.0,49.0,6.0,22.694,14.9,0.587,0.426,0.135,2.3,6.3,4.4,17.6,1.8,0.2,11.1,18.1,0.565,0.423,0.513,0.849,0.123,2.0,-2.2,-0.2,0.5,10.0,2.816,1.714,0.837,0.082,1.061,G,None
106,1989,Mike Holton,CHH,27.0,67.0,60.0,25.313,12.3,0.488,0.028,0.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,0.43,0.214,0.433,0.839,0.038,-1.6,-2.4,-4.1,-0.9,8.254,6.328,1.567,0.985,0.179,1.776,G,None
107,1989,Dave Hoppen,CHH,24.0,77.0,36.0,18.429,11.8,0.604,0.006,0.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,0.565,0.5,0.564,0.727,0.086,-1.7,-0.3,-1.9,0.0,6.494,0.74,4.987,0.325,0.273,1.0,C,None
108,1989,Dennis Hopson,NJN,23.0,62.0,36.0,25.016,13.8,0.486,0.038,0.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,0.422,0.148,0.429,0.849,0.053,-1.3,-0.6,-1.9,0.0,12.71,1.661,3.258,1.129,0.484,1.645,G,None
109,1989,Jeff Hornacek,PHO,25.0,78.0,73.0,31.885,16.3,0.545,0.091,0.2,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,0.51,0.333,0.511,0.826,0.149,2.5,0.7,3.2,3.3,13.513,5.962,3.41,1.654,0.103,1.423,G,None
110,1989,Jay Humphries,MIL,26.0,73.0,50.0,30.411,14.6,0.539,0.132,0.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,0.501,0.266,0.516,0.816,0.105,1.2,0.2,1.3,1.9,11.562,5.548,2.589,1.945,0.068,2.192,G,None
111,1989,Mark Jackson,NYK,23.0,72.0,72.0,34.403,18.3,0.535,0.234,0.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,0.507,0.338,0.507,0.698,0.14,3.2,0.1,3.3,3.3,16.931,8.597,4.736,1.931,0.097,3.139,G,None
112,1989,Buck Johnson,HOU,25.0,67.0,51.0,27.612,11.4,0.559,0.017,0.26,6.7,10.0,8.4,9.5,1.6,1.1,16.1,14.9,0.525,0.111,0.532,0.754,0.094,-0.7,1.2,0.5,1.1,9.582,1.881,4.269,0.955,0.522,1.642,F,None
113,1989,Dennis Johnson*,BOS,34.0,72.0,72.0,32.069,11.5,0.498,0.078,0.306,1.6,7.8,4.7,26.6,2.0,0.5,19.5,16.2,0.44,0.14,0.459,0.821,0.051,-1.1,-0.9,-2.0,0.0,10.014,6.556,2.639,1.306,0.292,2.431,G,None
114,1989,Eddie Johnson,PHO,29.0,70.0,7.0,29.186,19.4,0.564,0.141,0.204,5.0,10.7,8.0,12.2,1.1,0.2,8.4,28.3,0.526,0.413,0.51,0.868,0.152,3.3,-2.0,1.3,1.7,21.486,2.314,4.371,0.671,0.1,1.743,F,None
115,1989,Kevin Johnson,PHO,22.0,81.0,81.0,39.247,20.5,0.597,0.02,0.511,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,0.506,0.091,0.514,0.882,0.184,3.7,-0.1,3.5,4.5,20.37,12.235,4.198,1.667,0.296,3.975,G,Second
116,1989,Magic Johnson*,LAL,29.0,77.0,77.0,37.481,26.9,0.625,0.165,0.495,4.6,18.0,11.7,48.6,2.3,0.4,18.4,24.3,0.535,0.314,0.548,0.911,0.267,7.9,1.4,9.3,8.2,22.468,12.831,7.883,1.792,0.286,4.052,G,None
117,1989,Steve Johnson,POR,31.0,72.0,11.0,20.514,12.4,0.536,0.0,0.434,9.6,17.0,13.2,9.7,0.6,1.7,17.2,21.2,0.524,,0.524,0.527,0.056,-1.9,-0.9,-2.8,-0.3,10.014,1.458,4.972,0.278,0.611,1.944,C,None
118,1989,Vinnie Johnson,DET,32.0,82.0,21.0,25.28,17.3,0.508,0.044,0.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,0.47,0.295,0.472,0.734,0.136,1.6,-0.1,1.5,1.8,13.78,2.951,3.11,0.902,0.207,1.28,G,None
119,1989,Caldwell Jones,POR,38.0,72.0,40.0,17.764,6.8,0.481,0.005,0.333,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,0.421,0.0,0.423,0.787,0.031,-4.9,2.6,-2.4,-0.1,2.806,0.819,4.167,0.333,1.181,1.153,F,None
120,1989,Charles Jones,WSB,31.0,53.0,45.0,21.774,7.4,0.5,0.008,0.2,7.0,17.8,12.2,4.4,1.6,3.9,22.3,6.1,0.48,0.0,0.484,0.64,0.068,-3.6,4.0,0.4,0.7,2.566,0.792,4.849,0.736,1.434,0.736,C,None
121,1989,Michael Jordan*,CHI,25.0,81.0,81.0,40.185,31.1,0.614,0.055,0.442,5.5,17.3,11.6,34.7,3.6,1.2,11.9,32.1,0.546,0.276,0.553,0.85,0.292,9.8,2.7,12.6,12.0,32.506,8.025,8.049,2.889,0.802,3.58,G,None
122,1989,Tim Kempton,CHH,25.0,79.0,0.0,16.975,10.4,0.568,0.003,0.618,7.1,18.5,12.5,10.3,1.5,0.6,22.1,16.7,0.51,0.0,0.512,0.686,0.036,-2.7,0.4,-2.3,-0.1,6.127,1.291,3.848,0.519,0.177,1.532,F,None
123,1989,Jerome Kersey,POR,26.0,76.0,76.0,35.737,16.6,0.511,0.018,0.327,9.5,15.8,12.6,12.2,2.3,1.8,11.4,20.8,0.471,0.286,0.472,0.694,0.121,0.8,1.6,2.4,3.0,17.5,3.197,8.276,1.803,1.105,2.197,F,None
124,1989,Albert King,SAS,29.0,46.0,11.0,17.196,9.4,0.47,0.098,0.147,4.4,15.6,9.7,14.3,1.6,0.5,17.5,20.7,0.443,0.25,0.451,0.771,-0.003,-4.0,-1.1,-5.1,-0.6,7.109,1.717,3.043,0.587,0.152,1.609,F,None
125,1989,Bernard King*,WSB,32.0,81.0,81.0,31.593,17.7,0.535,0.022,0.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,0.479,0.167,0.484,0.819,0.092,1.7,-1.5,0.2,1.4,20.667,3.63,4.741,0.79,0.16,2.802,F,None
126,1989,Greg Kite,CHH,27.0,12.0,12.0,17.75,6.1,0.552,0.0,0.333,7.4,20.8,13.8,4.2,0.9,2.2,25.9,8.9,0.533,,0.533,0.6,0.026,-4.7,1.4,-3.3,-0.1,3.167,0.583,4.417,0.333,0.667,1.0,C,None
127,1989,Joe Kleine,TOT,27.0,75.0,13.0,18.813,10.0,0.485,0.005,0.352,9.7,19.9,14.7,6.4,1.1,0.9,17.3,17.6,0.405,0.0,0.407,0.882,0.035,-3.9,-0.6,-4.5,-0.9,6.453,0.893,5.04,0.44,0.307,1.387,C,None
128,1989,Joe Kleine,SAC,27.0,47.0,11.0,19.426,8.8,0.458,0.003,0.29,8.7,19.8,14.2,5.3,0.9,1.1,16.4,18.4,0.383,0.0,0.384,0.92,0.007,-5.3,-0.9,-6.1,-1.0,6.66,0.745,5.128,0.383,0.383,1.426,C,None
129,1989,Joe Kleine,BOS,27.0,28.0,2.0,17.786,12.2,0.544,0.008,0.496,11.4,20.0,15.8,8.3,1.5,0.6,19.1,16.2,0.457,0.0,0.461,0.828,0.085,-1.3,-0.1,-1.3,0.1,6.107,1.143,4.893,0.536,0.179,1.321,C,None
130,1989,Jon Koncak,ATL,25.0,74.0,22.0,20.689,12.0,0.54,0.011,0.424,10.3,22.1,16.1,4.8,1.7,3.8,15.8,10.1,0.524,0.0,0.53,0.553,0.117,-1.4,3.1,1.8,1.5,4.662,0.757,6.122,0.73,1.324,0.811,C,None
131,1989,Larry Krystkowiak,MIL,24.0,80.0,77.0,30.9,14.2,0.552,0.016,0.458,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,0.475,0.333,0.475,0.823,0.122,-0.4,0.4,0.0,1.3,12.712,1.338,7.625,1.162,0.112,1.838,F,None
132,1989,Bill Laimbeer,DET,31.0,81.0,81.0,32.593,16.6,0.557,0.096,0.236,6.2,26.1,16.6,9.8,1.0,2.3,11.5,18.2,0.516,0.349,0.515,0.84,0.164,0.2,2.8,3.0,3.4,13.654,2.185,9.58,0.63,1.235,1.593,C,None
133,1989,Fat Lever,DEN,28.0,71.0,71.0,38.662,20.6,0.513,0.054,0.282,6.7,18.9,12.4,26.9,3.2,0.4,10.3,21.3,0.466,0.348,0.463,0.785,0.161,3.2,2.5,5.7,5.3,19.845,7.873,9.324,2.746,0.282,2.211,G,None
134,1989,Cliff Levingston,ATL,28.0,80.0,52.0,27.3,13.4,0.563,0.009,0.336,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,0.529,0.2,0.531,0.696,0.121,0.2,1.8,2.0,2.2,9.175,0.938,6.225,1.212,0.875,1.312,F,None
135,1989,Reggie Lewis,BOS,23.0,81.0,57.0,32.802,17.6,0.534,0.018,0.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,0.488,0.136,0.493,0.787,0.124,1.3,0.0,1.3,2.2,18.457,2.691,4.654,1.531,0.889,1.753,F,None
136,1989,Alton Lister,SEA,30.0,82.0,82.0,22.024,13.7,0.529,0.0,0.328,12.4,21.6,16.9,4.0,0.7,6.0,15.8,16.3,0.499,,0.499,0.646,0.097,-2.1,1.6,-0.6,0.7,8.012,0.659,6.646,0.341,2.195,1.427,C,None
137,1989,Brad Lohaus,TOT,24.0,77.0,25.0,15.766,11.6,0.472,0.023,0.212,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,0.433,0.091,0.44,0.786,0.034,-3.5,-0.5,-4.0,-0.6,6.519,0.857,3.325,0.39,0.727,1.0,F,None
138,1989,Brad Lohaus,BOS,24.0,48.0,15.0,15.375,10.0,0.463,0.015,0.17,7.4,14.6,11.0,9.1,1.4,2.1,14.4,19.1,0.433,0.0,0.44,0.761,0.023,-3.3,-0.2,-3.5,-0.3,5.604,1.021,2.958,0.438,0.542,1.021,F,None
139,1989,Brad Lohaus,SAC,24.0,29.0,10.0,16.414,14.0,0.483,0.032,0.264,8.2,17.7,12.9,5.5,0.9,3.6,10.4,23.2,0.433,0.143,0.44,0.807,0.051,-3.8,-1.0,-4.8,-0.3,8.034,0.586,3.931,0.31,1.034,0.966,F,None
140,1989,Grant Long,MIA,22.0,82.0,73.0,29.695,13.7,0.561,0.007,0.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,0.486,0.0,0.489,0.749,0.091,-0.4,1.3,0.9,1.8,11.902,1.817,6.659,1.488,0.585,2.451,F,None
141,1989,John Long,IND,32.0,44.0,1.0,17.432,9.7,0.466,0.063,0.197,2.5,6.8,4.8,12.4,1.8,0.1,12.2,21.5,0.414,0.4,0.401,0.937,0.001,-3.3,-2.2,-5.5,-0.7,7.341,1.477,1.5,0.659,0.023,1.091,G,None
142,1989,Sidney Lowe,CHH,29.0,14.0,0.0,17.857,13.7,0.385,0.08,0.44,2.5,13.1,7.5,44.6,2.7,0.0,23.2,6.4,0.32,0.0,0.348,0.636,0.1,-2.8,-1.2,-4.0,-0.1,1.643,6.643,2.429,1.0,0.0,0.643,G,None
143,1989,Rick Mahorn,DET,30.0,72.0,61.0,24.931,12.1,0.566,0.005,0.394,9.3,21.3,15.6,4.4,1.1,2.3,17.4,13.3,0.517,0.0,0.519,0.748,0.123,-1.6,2.5,0.9,1.3,7.25,0.819,6.889,0.556,0.917,1.347,F,None
144,1989,Dan Majerle,PHO,23.0,54.0,5.0,25.074,11.3,0.479,0.19,0.294,5.1,11.1,8.2,11.8,2.1,0.6,9.0,15.7,0.45,0.329,0.44,0.614,0.09,-0.1,1.3,1.2,1.1,8.648,2.407,3.87,1.167,0.259,0.889,G,None
145,1989,Jeff Malone,WSB,27.0,76.0,75.0,31.816,16.7,0.529,0.013,0.241,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,0.48,0.053,0.486,0.871,0.081,0.8,-3.4,-2.6,-0.3,21.724,2.882,2.355,0.513,0.184,2.171,G,None
146,1989,Karl Malone*,UTA,25.0,80.0,80.0,39.075,24.4,0.592,0.01,0.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,0.521,0.313,0.521,0.766,0.233,4.2,1.9,6.1,6.5,29.075,2.738,10.662,1.8,0.875,3.562,F,None
147,1989,Moses Malone*,ATL,33.0,81.0,80.0,35.531,21.2,0.581,0.011,0.649,14.4,21.9,18.1,5.8,1.3,2.1,14.8,23.4,0.491,0.0,0.496,0.789,0.178,2.0,0.0,2.1,3.0,20.21,1.383,11.802,0.975,1.235,3.025,C,None
148,1989,Danny Manning,LAC,22.0,26.0,18.0,36.538,13.4,0.538,0.014,0.288,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,0.496,0.2,0.499,0.767,0.034,-1.0,0.5,-0.5,0.4,16.692,3.115,6.577,1.692,0.962,3.577,F,None
149,1989,Vernon Maxwell,SAS,23.0,79.0,36.0,26.139,12.1,0.496,0.156,0.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,0.451,0.248,0.466,0.745,0.035,-1.6,-1.7,-3.3,-0.7,11.734,3.81,2.557,1.089,0.101,2.253,G,None
150,1989,Tim McCormick,HOU,26.0,81.0,0.0,15.519,9.3,0.521,0.011,0.368,7.6,14.9,11.2,5.9,0.7,1.1,14.3,15.2,0.481,0.0,0.487,0.674,0.075,-2.9,-0.4,-3.3,-0.4,5.247,0.667,3.222,0.222,0.296,0.84,C,None
151,1989,Rodney McCray,SAC,27.0,68.0,65.0,35.809,13.1,0.513,0.03,0.321,6.2,16.6,11.3,16.9,1.1,0.9,16.8,16.8,0.47,0.227,0.474,0.722,0.057,-1.2,1.1,0.0,1.2,12.559,4.309,7.559,0.838,0.529,2.471,F,None
152,1989,Xavier McDaniel,SEA,25.0,82.0,10.0,29.085,18.6,0.533,0.026,0.308,8.0,12.4,10.2,9.1,1.7,1.0,11.8,29.8,0.493,0.306,0.494,0.732,0.107,0.7,-2.2,-1.5,0.3,20.451,1.634,5.28,1.024,0.488,2.561,F,None
153,1989,Mike McGee,NJN,29.0,80.0,49.0,25.338,13.2,0.529,0.278,0.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,0.524,0.365,0.515,0.535,0.055,0.6,-1.7,-1.2,0.4,12.975,1.45,2.362,1.0,0.15,1.55,G,None
154,1989,Kevin McHale*,BOS,31.0,78.0,74.0,36.872,20.3,0.608,0.003,0.44,9.0,16.3,12.7,9.1,0.4,2.0,11.9,23.7,0.546,0.0,0.548,0.818,0.168,3.1,-0.9,2.1,3.0,22.538,2.205,8.167,0.333,1.244,2.513,F,None
155,1989,Derrick McKey,SEA,22.0,82.0,82.0,34.195,15.5,0.575,0.092,0.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,0.518,0.337,0.519,0.803,0.126,1.6,0.6,2.2,3.0,15.915,2.671,5.659,1.28,0.854,2.293,F,None
156,1989,Nate McMillan,SEA,24.0,75.0,74.0,31.213,14.5,0.468,0.144,0.39,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,0.426,0.214,0.443,0.63,0.09,0.4,1.7,2.1,2.4,7.093,9.28,5.173,2.08,0.56,2.813,G,None
157,1989,Reggie Miller*,IND,23.0,74.0,70.0,34.27,15.7,0.602,0.294,0.409,3.4,9.1,6.4,12.9,1.8,0.7,12.7,18.5,0.538,0.402,0.511,0.844,0.124,2.7,-0.4,2.3,2.8,15.959,3.068,3.946,1.257,0.392,1.932,G,None
158,1989,Todd Mitchell,SAS,22.0,2.0,0.0,16.5,-4.8,0.232,0.0,0.444,3.2,7.0,5.0,3.7,1.4,0.0,27.1,17.4,0.222,,0.222,0.25,-0.249,-12.9,-2.1,-14.9,-0.1,2.5,0.5,1.5,0.5,0.0,2.0,F,None
159,1989,Sidney Moncrief,MIL,31.0,62.0,50.0,25.71,16.4,0.591,0.137,0.445,3.3,9.3,6.2,16.9,2.0,0.5,12.9,19.0,0.514,0.342,0.514,0.865,0.151,1.8,-0.3,1.5,1.4,12.129,3.032,2.774,1.048,0.21,1.516,G,None
160,1989,Chris Morris,NJN,23.0,76.0,48.0,27.579,15.0,0.528,0.193,0.281,9.7,11.5,10.5,8.8,2.3,1.7,15.7,23.6,0.493,0.366,0.479,0.717,0.064,0.5,0.2,0.7,1.4,14.132,1.566,5.224,1.342,0.789,2.5,F,None
161,1989,Chris Mullin*,GSW,25.0,82.0,82.0,37.72,21.9,0.581,0.061,0.339,4.9,10.7,7.8,20.1,2.5,0.7,13.6,26.6,0.516,0.23,0.527,0.892,0.165,4.0,-0.2,3.7,4.4,26.537,5.061,5.89,2.146,0.476,3.61,F,None
162,1989,Larry Nance,CLE,29.0,73.0,72.0,34.603,19.9,0.59,0.004,0.363,7.4,18.0,13.0,9.2,1.1,4.7,9.9,19.9,0.539,0.0,0.541,0.799,0.197,1.1,2.9,4.0,3.8,17.247,2.178,7.959,0.781,2.822,1.603,F,None
163,1989,Calvin Natt,SAS,32.0,10.0,0.0,18.5,9.3,0.488,0.0,0.727,9.1,9.9,9.5,8.0,0.5,0.6,17.9,22.3,0.379,,0.379,0.729,0.0,-4.3,-3.0,-7.3,-0.2,8.5,1.1,3.2,0.2,0.2,1.9,F,None
164,1989,Johnny Newman,NYK,25.0,81.0,80.0,28.84,15.3,0.582,0.3,0.367,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21.0,0.526,0.338,0.534,0.815,0.138,2.3,-1.2,1.1,1.8,15.963,2.0,2.543,1.37,0.284,1.889,F,None
165,1989,Norm Nixon,LAC,33.0,53.0,30.0,24.868,9.8,0.454,0.078,0.176,1.1,5.3,3.2,33.3,1.6,0.0,22.8,15.5,0.424,0.276,0.425,0.738,-0.013,-4.0,-3.8,-7.8,-1.9,6.83,6.396,1.472,0.868,0.0,2.226,G,None
166,1989,Ken Norman,LAC,24.0,80.0,79.0,37.75,15.4,0.522,0.017,0.212,8.7,14.9,11.8,13.6,1.6,1.2,12.9,20.8,0.504,0.19,0.507,0.63,0.064,0.4,0.3,0.7,2.0,18.125,3.462,8.338,1.325,0.825,2.575,F,None
167,1989,Charles Oakley,NYK,25.0,82.0,82.0,31.756,14.8,0.56,0.057,0.305,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,0.517,0.25,0.526,0.773,0.106,0.4,1.1,1.5,2.3,12.939,2.28,10.5,1.268,0.171,3.024,F,None
168,1989,Hakeem Olajuwon*,HOU,26.0,82.0,82.0,36.878,25.2,0.552,0.006,0.419,12.2,27.2,19.8,8.2,3.3,5.5,13.0,28.2,0.508,0.0,0.511,0.696,0.197,1.3,4.1,5.4,5.6,24.805,1.817,13.476,2.598,3.439,3.354,C,None
169,1989,Robert Parish*,BOS,35.0,80.0,80.0,35.5,21.6,0.607,0.0,0.391,14.0,26.1,20.1,9.1,1.4,2.4,14.0,20.9,0.57,,0.57,0.719,0.177,3.0,1.2,4.2,4.5,18.575,2.188,12.45,0.988,1.45,2.5,C,None
170,1989,Jim Paxson,BOS,31.0,57.0,7.0,19.965,11.5,0.502,0.054,0.231,1.8,5.6,3.7,13.2,1.6,0.4,10.4,20.0,0.458,0.167,0.47,0.816,0.053,-1.6,-2.4,-4.0,-0.6,8.632,1.877,1.298,0.667,0.14,1.0,G,None
171,1989,John Paxson,CHI,28.0,78.0,20.0,22.282,12.0,0.536,0.259,0.07,0.9,5.2,3.1,24.3,1.5,0.2,11.8,14.8,0.522,0.331,0.532,0.861,0.091,-0.6,-2.9,-3.4,-0.6,7.269,3.949,1.205,0.679,0.077,0.91,G,None
172,1989,Sam Perkins,DAL,27.0,78.0,77.0,36.667,15.3,0.53,0.04,0.343,9.2,17.3,13.3,6.7,1.3,1.9,11.3,18.8,0.468,0.184,0.476,0.833,0.108,-0.2,0.8,0.5,1.8,15.013,1.628,8.821,0.974,1.179,1.808,F,None
173,1989,Chuck Person,IND,24.0,80.0,79.0,37.65,15.2,0.544,0.141,0.211,5.6,13.0,9.5,15.6,1.3,0.3,16.2,26.3,0.511,0.307,0.519,0.792,0.048,0.9,-1.0,-0.1,1.5,21.6,3.612,6.45,1.038,0.225,3.85,F,None
174,1989,Jim Petersen,SAC,26.0,66.0,40.0,24.742,11.4,0.498,0.013,0.254,7.8,19.5,13.6,7.3,1.4,2.4,17.9,20.6,0.459,0.0,0.465,0.747,0.019,-4.0,0.6,-3.4,-0.6,10.167,1.227,6.258,0.712,1.03,2.227,C,None
175,1989,Ricky Pierce,MIL,29.0,75.0,4.0,27.707,18.6,0.573,0.035,0.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,0.522,0.222,0.529,0.859,0.155,2.5,-1.6,0.8,1.5,17.56,2.08,2.627,1.027,0.253,1.493,G,None
176,1989,Ed Pinckney,TOT,25.0,80.0,33.0,25.15,17.2,0.591,0.01,0.563,9.0,15.5,12.3,8.3,2.0,1.9,13.3,18.3,0.513,0.0,0.518,0.8,0.145,0.6,0.8,1.5,1.8,11.475,1.475,5.612,1.038,0.825,1.488,F,None
177,1989,Ed Pinckney,SAC,25.0,51.0,24.0,26.157,17.0,0.575,0.013,0.496,8.4,16.0,12.1,8.1,1.9,1.9,13.0,19.2,0.502,0.0,0.509,0.801,0.13,-0.1,0.7,0.7,0.9,12.255,1.451,5.902,1.059,0.843,1.588,F,None
178,1989,Ed Pinckney,BOS,25.0,29.0,9.0,23.379,17.7,0.629,0.0,0.733,10.3,14.7,12.5,8.7,2.1,2.0,14.0,16.6,0.54,,0.54,0.798,0.176,2.0,1.0,3.0,0.9,10.103,1.517,5.103,1.0,0.793,1.31,F,None
179,1989,Scottie Pippen*,CHI,23.0,73.0,56.0,33.055,14.9,0.524,0.089,0.347,6.8,14.3,10.7,15.1,2.9,1.5,16.6,21.3,0.488,0.273,0.496,0.668,0.08,-0.4,1.9,1.4,2.1,14.356,3.507,6.096,1.904,0.836,2.726,F,None
180,1989,Terry Porter,POR,25.0,81.0,81.0,38.296,17.7,0.555,0.191,0.283,2.9,10.2,6.4,32.8,2.2,0.2,16.1,19.1,0.506,0.361,0.497,0.84,0.142,2.8,-0.6,2.2,3.3,17.667,9.506,4.531,1.802,0.099,3.062,G,None
