Year,Player,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,is_mvp
2011.0,George Hill,24.0,SAS,76.0,2148.0,884.0,199.0,193.0,66.0,21.0,0.453,0.377,0.863,6.1,0.136,False
2011.0,Grant Hill,38.0,PHO,80.0,2409.0,1056.0,338.0,200.0,64.0,35.0,0.484,0.395,0.829,4.4,0.087,False
2011.0,Kirk Hinrich,30.0,TOT,72.0,2157.0,737.0,182.0,288.0,75.0,17.0,0.446,0.399,0.841,3.0,0.068,False
2011.0,Kirk Hinrich,30.0,WAS,48.0,1471.0,531.0,129.0,210.0,56.0,10.0,0.452,0.384,0.876,2.3,0.076,False
2011.0,Kirk Hinrich,30.0,ATL,24.0,686.0,206.0,53.0,78.0,19.0,7.0,0.432,0.421,0.667,0.7,0.05,False
2011.0,Jrue Holiday,20.0,PHI,82.0,2901.0,1145.0,332.0,531.0,120.0,29.0,0.446,0.365,0.823,5.7,0.094,False
2011.0,Al Horford,24.0,ATL,77.0,2704.0,1178.0,718.0,266.0,59.0,80.0,0.557,0.5,0.798,10.1,0.179,False
2011.0,Dwight Howard,25.0,ORL,78.0,2935.0,1784.0,1098.0,107.0,107.0,186.0,0.593,0.0,0.596,14.4,0.235,False
2011.0,Josh Howard,30.0,WAS,18.0,409.0,152.0,74.0,24.0,13.0,5.0,0.358,0.241,0.617,-0.2,-0.027,False
2011.0,Kris Humphries,25.0,NJN,74.0,2061.0,741.0,771.0,84.0,33.0,80.0,0.527,0.0,0.665,5.4,0.125,False
2011.0,Serge Ibaka,21.0,OKC,82.0,2216.0,808.0,622.0,22.0,31.0,198.0,0.543,0.0,0.75,7.6,0.164,False
2011.0,Andre Iguodala,27.0,PHI,67.0,2469.0,945.0,387.0,422.0,101.0,38.0,0.445,0.337,0.693,6.7,0.13,False
2011.0,Ersan Ilyasova,23.0,MIL,60.0,1505.0,571.0,365.0,56.0,51.0,24.0,0.436,0.298,0.894,3.8,0.121,False
2011.0,Jarrett Jack,27.0,TOT,83.0,1722.0,735.0,173.0,242.0,54.0,6.0,0.408,0.306,0.85,2.4,0.066,False
2011.0,Jarrett Jack,27.0,TOR,13.0,347.0,140.0,42.0,59.0,14.0,0.0,0.393,0.167,0.87,0.0,0.002,False
2011.0,Stephen Jackson,32.0,CHA,67.0,2405.0,1240.0,304.0,241.0,80.0,28.0,0.411,0.337,0.816,1.9,0.039,False
2011.0,LeBron James,26.0,MIA,79.0,3063.0,2111.0,590.0,554.0,124.0,50.0,0.51,0.33,0.759,15.6,0.244,False
2011.0,Antawn Jamison,34.0,CLE,56.0,1842.0,1010.0,375.0,93.0,50.0,30.0,0.427,0.346,0.731,2.6,0.067,False
2011.0,Richard Jefferson,30.0,SAS,81.0,2459.0,891.0,310.0,107.0,38.0,34.0,0.474,0.44,0.759,5.9,0.115,False
2011.0,Brandon Jennings,21.0,MIL,63.0,2169.0,1019.0,234.0,305.0,95.0,21.0,0.39,0.323,0.809,3.9,0.086,False
2011.0,Amir Johnson,23.0,TOR,72.0,1853.0,688.0,461.0,81.0,53.0,88.0,0.568,0.0,0.788,5.6,0.146,False
2011.0,James Johnson,23.0,TOT,38.0,822.0,271.0,142.0,89.0,33.0,37.0,0.456,0.235,0.662,0.6,0.036,False
2011.0,James Johnson,23.0,TOR,25.0,699.0,229.0,118.0,75.0,25.0,28.0,0.464,0.24,0.707,0.6,0.044,False
2011.0,Joe Johnson,29.0,ATL,72.0,2554.0,1312.0,291.0,338.0,47.0,7.0,0.443,0.297,0.802,4.2,0.08,False
2011.0,Wesley Johnson,23.0,MIN,79.0,2069.0,709.0,240.0,148.0,58.0,54.0,0.397,0.356,0.696,1.3,0.03,False
2011.0,DeAndre Jordan,22.0,LAC,80.0,2047.0,566.0,575.0,42.0,41.0,142.0,0.686,0.0,0.452,5.2,0.122,False
2011.0,Jason Kidd,37.0,DAL,80.0,2653.0,630.0,351.0,655.0,134.0,29.0,0.361,0.34,0.87,6.4,0.116,False
2011.0,Andrei Kirilenko,29.0,UTA,64.0,1999.0,750.0,327.0,192.0,81.0,74.0,0.467,0.367,0.77,4.5,0.109,False
2011.0,Linas Kleiza,26.0,TOR,39.0,1032.0,436.0,177.0,40.0,19.0,7.0,0.438,0.298,0.631,-0.3,-0.012,False
2011.0,Kyle Korver,29.0,CHI,82.0,1649.0,681.0,150.0,124.0,35.0,20.0,0.434,0.415,0.885,5.1,0.149,False
2011.0,Carl Landry,27.0,TOT,76.0,2008.0,903.0,347.0,63.0,40.0,32.0,0.502,0.0,0.74,4.1,0.098,False
2011.0,Carl Landry,27.0,SAC,53.0,1406.0,631.0,253.0,50.0,30.0,20.0,0.492,0.0,0.721,2.5,0.086,False
2011.0,Carl Landry,27.0,NOH,23.0,602.0,272.0,94.0,13.0,10.0,12.0,0.527,0.0,0.795,1.6,0.125,False
2011.0,Ty Lawson,23.0,DEN,80.0,2103.0,933.0,209.0,377.0,80.0,4.0,0.503,0.404,0.764,6.7,0.153,False
2011.0,Courtney Lee,25.0,HOU,81.0,1723.0,672.0,209.0,100.0,58.0,18.0,0.439,0.408,0.792,2.7,0.076,False
2011.0,David Lee,27.0,GSW,73.0,2634.0,1203.0,714.0,233.0,74.0,31.0,0.507,0.333,0.787,6.0,0.11,False
2011.0,Rashard Lewis,31.0,TOT,57.0,1824.0,668.0,290.0,92.0,52.0,30.0,0.433,0.357,0.802,3.0,0.079,False
2011.0,Rashard Lewis,31.0,ORL,25.0,810.0,304.0,106.0,29.0,22.0,10.0,0.419,0.367,0.756,1.5,0.091,False
2011.0,Rashard Lewis,31.0,WAS,32.0,1014.0,364.0,184.0,63.0,30.0,20.0,0.446,0.347,0.843,1.5,0.07,False
2011.0,Brook Lopez,22.0,NJN,82.0,2889.0,1673.0,488.0,129.0,47.0,120.0,0.492,0.0,0.787,6.3,0.105,False
2011.0,Kevin Love,22.0,MIN,73.0,2611.0,1476.0,1112.0,184.0,45.0,28.0,0.47,0.417,0.85,11.4,0.21,False
2011.0,Kyle Lowry,24.0,HOU,75.0,2563.0,1011.0,309.0,500.0,102.0,23.0,0.426,0.376,0.765,7.0,0.13,False
2011.0,Corey Maggette,31.0,MIL,67.0,1401.0,805.0,241.0,84.0,21.0,5.0,0.453,0.359,0.834,3.4,0.115,False
2011.0,Shawn Marion,32.0,DAL,80.0,2253.0,999.0,551.0,110.0,68.0,50.0,0.52,0.152,0.768,5.6,0.12,False
2011.0,Kenyon Martin,33.0,DEN,48.0,1233.0,414.0,297.0,109.0,43.0,35.0,0.511,0.222,0.583,2.7,0.104,False
2011.0,Kevin Martin,27.0,HOU,80.0,2603.0,1876.0,258.0,198.0,80.0,15.0,0.436,0.383,0.888,9.5,0.175,False
2011.0,Wesley Matthews,24.0,POR,82.0,2758.0,1300.0,258.0,164.0,102.0,9.0,0.449,0.407,0.844,7.2,0.126,False
2011.0,O.J. Mayo,23.0,MEM,71.0,1869.0,803.0,170.0,145.0,73.0,26.0,0.407,0.364,0.756,2.4,0.062,False
2011.0,Luc Mbah,24.0,MIL,79.0,2093.0,529.0,420.0,68.0,72.0,28.0,0.463,0.0,0.707,4.8,0.109,False
2011.0,JaVale McGee,23.0,WAS,79.0,2193.0,798.0,634.0,38.0,41.0,193.0,0.55,0.0,0.583,5.3,0.115,False
2011.0,Tracy McGrady,31.0,DET,72.0,1686.0,574.0,251.0,252.0,66.0,34.0,0.442,0.341,0.698,2.1,0.061,False
2011.0,Josh McRoberts,23.0,IND,72.0,1597.0,533.0,382.0,150.0,47.0,57.0,0.547,0.383,0.739,4.9,0.147,False
2011.0,Jodie Meeks,23.0,PHI,74.0,2062.0,774.0,171.0,78.0,63.0,4.0,0.425,0.397,0.894,5.1,0.12,False
2011.0,C.J. Miles,23.0,UTA,78.0,1969.0,1000.0,255.0,135.0,74.0,38.0,0.407,0.322,0.811,2.5,0.061,False
2011.0,Andre Miller,34.0,POR,81.0,2650.0,1029.0,302.0,566.0,114.0,12.0,0.46,0.108,0.853,7.0,0.127,False
2011.0,Mike Miller,30.0,MIA,41.0,838.0,228.0,184.0,51.0,20.0,2.0,0.401,0.364,0.676,1.6,0.09,False
2011.0,Paul Millsap,25.0,UTA,76.0,2605.0,1315.0,579.0,187.0,103.0,69.0,0.531,0.391,0.757,7.7,0.143,False
2011.0,Greg Monroe,20.0,DET,80.0,2222.0,751.0,601.0,105.0,93.0,45.0,0.551,0.0,0.622,6.6,0.143,False
2011.0,Anthony Morrow,25.0,NJN,58.0,1856.0,764.0,172.0,68.0,19.0,7.0,0.45,0.423,0.897,3.0,0.078,False
2011.0,Steve Nash,36.0,PHO,75.0,2497.0,1106.0,260.0,855.0,48.0,4.0,0.492,0.395,0.912,7.9,0.153,False
2011.0,Gary Neal,26.0,SAS,80.0,1685.0,783.0,196.0,96.0,27.0,4.0,0.451,0.419,0.808,3.5,0.099,False
2011.0,Jameer Nelson,28.0,ORL,76.0,2319.0,997.0,226.0,456.0,75.0,3.0,0.446,0.401,0.802,6.6,0.136,False
2011.0,Joakim Noah,25.0,CHI,48.0,1576.0,561.0,498.0,107.0,48.0,72.0,0.525,0.0,0.739,6.7,0.205,False
2011.0,Dirk Nowitzki,32.0,DAL,73.0,2504.0,1681.0,513.0,190.0,38.0,47.0,0.517,0.393,0.892,11.1,0.213,False
2011.0,Lamar Odom,31.0,LAL,82.0,2639.0,1180.0,710.0,249.0,47.0,61.0,0.53,0.382,0.675,10.1,0.184,False
2011.0,Emeka Okafor,28.0,NOH,72.0,2287.0,745.0,684.0,42.0,40.0,127.0,0.573,0.0,0.562,6.5,0.136,False
2011.0,Travis Outlaw,26.0,NJN,82.0,2358.0,756.0,325.0,84.0,34.0,36.0,0.375,0.302,0.772,0.8,0.016,False
2011.0,Larry Owens,28.0,WAS,5.0,112.0,31.0,11.0,7.0,7.0,5.0,0.462,0.5,0.4,0.1,0.064,False
2011.0,Anthony Parker,35.0,CLE,72.0,2091.0,600.0,218.0,218.0,67.0,10.0,0.399,0.379,0.779,1.5,0.034,False
2011.0,Tony Parker,28.0,SAS,78.0,2528.0,1368.0,238.0,513.0,90.0,3.0,0.519,0.357,0.769,8.2,0.156,False
2011.0,Chris Paul,25.0,NOH,80.0,2880.0,1268.0,327.0,782.0,188.0,5.0,0.463,0.388,0.878,13.9,0.232,False
2011.0,Paul Pierce,33.0,BOS,80.0,2774.0,1511.0,430.0,260.0,80.0,51.0,0.497,0.374,0.86,11.6,0.201,False
2011.0,Mickael Pietrus,28.0,ORL,19.0,418.0,127.0,50.0,10.0,10.0,3.0,0.391,0.391,0.5,0.7,0.082,False
2011.0,Tayshaun Prince,30.0,DET,78.0,2562.0,1098.0,329.0,215.0,30.0,41.0,0.473,0.347,0.702,3.3,0.062,False
2011.0,Zach Randolph,29.0,MEM,75.0,2724.0,1504.0,914.0,163.0,63.0,25.0,0.503,0.186,0.758,10.5,0.185,False
2011.0,J.J. Redick,26.0,ORL,59.0,1513.0,593.0,113.0,102.0,29.0,3.0,0.441,0.397,0.875,4.5,0.142,False
2011.0,Jason Richardson,30.0,TOT,80.0,2715.0,1249.0,331.0,147.0,93.0,13.0,0.447,0.395,0.73,6.9,0.123,False
2011.0,Jason Richardson,30.0,PHO,25.0,796.0,483.0,111.0,36.0,27.0,3.0,0.47,0.419,0.764,1.9,0.117,False
2011.0,Jason Richardson,30.0,ORL,55.0,1919.0,766.0,220.0,111.0,66.0,10.0,0.433,0.384,0.701,5.0,0.125,False
2011.0,Luke Ridnour,29.0,MIN,71.0,2159.0,840.0,199.0,384.0,89.0,10.0,0.468,0.44,0.883,4.0,0.089,False
2011.0,Rajon Rondo,24.0,BOS,68.0,2527.0,721.0,297.0,760.0,153.0,11.0,0.475,0.233,0.568,6.6,0.126,False
2011.0,Derrick Rose,22.0,CHI,81.0,3026.0,2026.0,330.0,623.0,85.0,51.0,0.445,0.332,0.858,13.1,0.208,True
2011.0,Brandon Roy,26.0,POR,47.0,1310.0,573.0,121.0,129.0,37.0,12.0,0.4,0.333,0.848,2.1,0.077,False
2011.0,Brandon Rush,25.0,IND,67.0,1754.0,607.0,217.0,62.0,41.0,35.0,0.421,0.417,0.755,2.6,0.07,False
2011.0,John Salmons,31.0,MIL,73.0,2554.0,1024.0,266.0,252.0,72.0,28.0,0.415,0.379,0.813,4.3,0.081,False
2011.0,Luis Scola,30.0,HOU,74.0,2412.0,1352.0,606.0,185.0,48.0,44.0,0.504,0.0,0.738,5.5,0.11,False
2011.0,Thabo Sefolosha,26.0,OKC,79.0,2049.0,401.0,346.0,111.0,97.0,38.0,0.471,0.275,0.747,4.1,0.097,False
2011.0,Ramon Sessions,24.0,CLE,81.0,2133.0,1075.0,255.0,419.0,60.0,8.0,0.466,0.2,0.823,4.4,0.099,False
2011.0,J.R. Smith,25.0,DEN,79.0,1968.0,969.0,322.0,175.0,92.0,16.0,0.435,0.39,0.738,5.0,0.121,False
2011.0,Josh Smith,25.0,ATL,77.0,2645.0,1274.0,657.0,255.0,99.0,120.0,0.477,0.331,0.725,6.4,0.116,False
2011.0,Peja Stojakovic,33.0,DAL,25.0,506.0,215.0,66.0,22.0,11.0,2.0,0.429,0.4,0.938,1.2,0.118,False
2011.0,Amar'e Stoudemire,28.0,NYK,78.0,2870.0,1971.0,636.0,202.0,71.0,150.0,0.502,0.435,0.792,8.0,0.134,False
2011.0,Rodney Stuckey,24.0,DET,70.0,2183.0,1082.0,216.0,361.0,76.0,10.0,0.439,0.289,0.866,5.0,0.111,False
2011.0,Jason Terry,33.0,DAL,82.0,2564.0,1293.0,153.0,334.0,93.0,13.0,0.451,0.362,0.85,5.3,0.1,False
2011.0,Kurt Thomas,38.0,CHI,52.0,1178.0,211.0,301.0,60.0,32.0,42.0,0.511,1.0,0.625,3.2,0.131,False
2011.0,Tyrus Thomas,24.0,CHA,41.0,861.0,419.0,224.0,29.0,30.0,66.0,0.471,0.0,0.787,1.8,0.103,False
2011.0,Jason Thompson,24.0,SAC,75.0,1748.0,663.0,454.0,88.0,28.0,44.0,0.507,0.0,0.605,2.9,0.079,False
2011.0,Al Thornton,27.0,WAS,49.0,1069.0,393.0,156.0,51.0,28.0,9.0,0.471,0.16,0.757,1.3,0.058,False
2011.0,Marcus Thornton,23.0,TOT,73.0,1775.0,933.0,258.0,135.0,64.0,9.0,0.434,0.367,0.788,3.5,0.095,False
2011.0,Marcus Thornton,23.0,SAC,27.0,1030.0,574.0,127.0,92.0,45.0,5.0,0.45,0.361,0.805,2.6,0.123,False
2011.0,Anthony Tolliver,25.0,MIN,65.0,1362.0,434.0,295.0,82.0,28.0,28.0,0.45,0.409,0.802,3.3,0.115,False
2011.0,Hedo Turkoglu,31.0,TOT,81.0,2540.0,877.0,356.0,343.0,72.0,34.0,0.446,0.41,0.679,6.8,0.129,False
2011.0,Hedo Turkoglu,31.0,PHO,25.0,630.0,237.0,100.0,58.0,18.0,14.0,0.44,0.423,0.722,1.2,0.092,False
2011.0,Hedo Turkoglu,31.0,ORL,56.0,1910.0,640.0,256.0,285.0,54.0,20.0,0.448,0.404,0.667,5.6,0.142,False
2011.0,Evan Turner,22.0,PHI,78.0,1797.0,565.0,306.0,159.0,49.0,14.0,0.425,0.318,0.808,2.3,0.06,False
2011.0,Beno Udrih,28.0,SAC,79.0,2734.0,1086.0,265.0,386.0,94.0,9.0,0.5,0.357,0.864,7.2,0.126,False
2011.0,Anderson Varejao,28.0,CLE,31.0,994.0,282.0,301.0,45.0,27.0,38.0,0.528,0.0,0.667,2.2,0.105,False
2011.0,Charlie Villanueva,26.0,DET,76.0,1666.0,840.0,295.0,48.0,42.0,42.0,0.442,0.387,0.767,3.1,0.091,False
2011.0,Sasha Vujacic,26.0,TOT,67.0,1648.0,656.0,186.0,132.0,54.0,5.0,0.402,0.37,0.844,2.1,0.061,False
2011.0,Sasha Vujacic,26.0,NJN,56.0,1594.0,636.0,182.0,127.0,53.0,5.0,0.404,0.369,0.851,2.2,0.066,False
2011.0,Dwyane Wade,29.0,MIA,76.0,2823.0,1941.0,485.0,346.0,111.0,87.0,0.5,0.306,0.758,12.8,0.218,False
2011.0,John Wall,20.0,WAS,69.0,2606.0,1131.0,317.0,574.0,121.0,35.0,0.409,0.296,0.766,2.2,0.041,False
2011.0,Ben Wallace,36.0,DET,54.0,1238.0,154.0,350.0,72.0,54.0,54.0,0.45,0.5,0.333,1.9,0.072,False
2011.0,Gerald Wallace,28.0,TOT,71.0,2693.0,1113.0,569.0,173.0,105.0,63.0,0.454,0.333,0.746,6.2,0.111,False
2011.0,Gerald Wallace,28.0,CHA,48.0,1872.0,749.0,394.0,116.0,59.0,48.0,0.433,0.33,0.739,3.6,0.092,False
2011.0,Gerald Wallace,28.0,POR,23.0,821.0,364.0,175.0,57.0,46.0,15.0,0.498,0.338,0.767,2.6,0.153,False
2011.0,Martell Webster,24.0,MIN,46.0,1094.0,453.0,147.0,53.0,28.0,9.0,0.447,0.417,0.77,1.8,0.077,False
2011.0,Sonny Weems,24.0,TOR,59.0,1413.0,545.0,153.0,104.0,34.0,2.0,0.444,0.279,0.766,-0.4,-0.013,False
2011.0,David West,30.0,NOH,70.0,2451.0,1322.0,529.0,164.0,67.0,62.0,0.508,0.222,0.807,7.8,0.152,False
2011.0,Russell Westbrook,22.0,OKC,82.0,2847.0,1793.0,379.0,670.0,155.0,30.0,0.442,0.33,0.842,9.4,0.159,False
2011.0,Deron Williams,26.0,TOT,65.0,2465.0,1309.0,260.0,667.0,79.0,15.0,0.439,0.331,0.845,7.3,0.142,False
2011.0,Deron Williams,26.0,UTA,53.0,2009.0,1129.0,205.0,514.0,64.0,12.0,0.458,0.345,0.853,6.7,0.159,False
2011.0,Deron Williams,26.0,NJN,12.0,456.0,180.0,55.0,153.0,15.0,3.0,0.349,0.271,0.793,0.6,0.066,False
2011.0,Lou Williams,24.0,PHI,75.0,1747.0,1027.0,149.0,252.0,47.0,17.0,0.406,0.348,0.823,5.1,0.141,False
2011.0,Marvin Williams,24.0,ATL,65.0,1865.0,676.0,313.0,88.0,34.0,23.0,0.458,0.336,0.845,4.0,0.102,False
2011.0,Mo Williams,28.0,TOT,58.0,1788.0,812.0,153.0,380.0,53.0,10.0,0.399,0.324,0.853,1.0,0.026,False
2011.0,Mo Williams,28.0,CLE,36.0,1065.0,477.0,97.0,257.0,33.0,10.0,0.385,0.265,0.833,-0.1,-0.005,False
2011.0,Mo Williams,28.0,LAC,22.0,723.0,335.0,56.0,123.0,20.0,0.0,0.422,0.398,0.88,1.1,0.073,False
2011.0,Reggie Williams,24.0,GSW,80.0,1626.0,738.0,216.0,121.0,28.0,3.0,0.469,0.423,0.746,3.7,0.109,False
2011.0,Shawne Williams,24.0,NYK,64.0,1323.0,454.0,239.0,47.0,39.0,51.0,0.426,0.401,0.837,2.5,0.089,False
2011.0,Terrence Williams,23.0,NJN,10.0,206.0,67.0,36.0,31.0,5.0,0.0,0.397,0.333,0.5,-0.4,-0.102,False
2011.0,Metta World,31.0,LAL,82.0,2410.0,697.0,267.0,175.0,124.0,36.0,0.397,0.356,0.676,4.4,0.088,False
2011.0,Dorell Wright,25.0,GSW,82.0,3147.0,1344.0,431.0,242.0,124.0,63.0,0.423,0.376,0.789,5.8,0.088,False
2011.0,Nick Young,25.0,WAS,64.0,2034.0,1115.0,174.0,75.0,45.0,17.0,0.441,0.387,0.816,2.8,0.065,False
2011.0,Sam Young,25.0,MEM,78.0,1577.0,572.0,187.0,71.0,68.0,23.0,0.472,0.34,0.767,2.9,0.088,False
2011.0,Thaddeus Young,22.0,PHI,82.0,2135.0,1045.0,434.0,82.0,90.0,26.0,0.541,0.273,0.707,6.2,0.139,False
2012.0,Arron Afflalo,26.0,DEN,62.0,2086.0,943.0,197.0,149.0,36.0,13.0,0.471,0.398,0.798,5.3,0.121,False
2012.0,LaMarcus Aldridge,26.0,POR,55.0,1994.0,1191.0,442.0,134.0,51.0,45.0,0.512,0.182,0.814,7.0,0.169,False
2012.0,Ray Allen,36.0,BOS,46.0,1565.0,655.0,142.0,109.0,49.0,8.0,0.458,0.453,0.915,4.7,0.145,False
2012.0,Tony Allen,30.0,MEM,58.0,1525.0,568.0,233.0,79.0,104.0,33.0,0.469,0.308,0.8,4.2,0.131,False
2012.0,Al-Farouq Aminu,21.0,NOH,66.0,1477.0,399.0,308.0,66.0,59.0,34.0,0.411,0.277,0.754,1.4,0.044,False
2012.0,Alan Anderson,29.0,TOR,17.0,461.0,163.0,34.0,26.0,5.0,3.0,0.387,0.393,0.853,0.3,0.032,False
2012.0,Ryan Anderson,23.0,ORL,61.0,1964.0,980.0,471.0,54.0,50.0,26.0,0.439,0.393,0.877,8.9,0.219,False
2012.0,Carmelo Anthony,27.0,NYK,55.0,1876.0,1245.0,344.0,200.0,62.0,24.0,0.43,0.335,0.804,6.2,0.16,False
2012.0,Trevor Ariza,26.0,NOH,41.0,1350.0,444.0,215.0,135.0,69.0,25.0,0.417,0.333,0.775,2.2,0.078,False
2012.0,D.J. Augustin,24.0,CHA,48.0,1408.0,532.0,109.0,307.0,36.0,1.0,0.376,0.341,0.875,0.5,0.018,False
2012.0,Gustavo Ayon,26.0,NOH,54.0,1088.0,319.0,265.0,74.0,53.0,46.0,0.536,0.0,0.619,3.2,0.142,False
2012.0,Leandro Barbosa,29.0,TOT,64.0,1382.0,708.0,128.0,96.0,56.0,7.0,0.425,0.382,0.815,1.7,0.06,False
2012.0,Leandro Barbosa,29.0,TOR,42.0,946.0,512.0,79.0,63.0,36.0,7.0,0.436,0.36,0.835,1.0,0.052,False
2012.0,J.J. Barea,27.0,MIN,41.0,1032.0,463.0,114.0,232.0,21.0,0.0,0.4,0.371,0.776,1.2,0.056,False
2012.0,Andrea Bargnani,26.0,TOR,31.0,1032.0,603.0,172.0,61.0,18.0,15.0,0.432,0.296,0.873,2.2,0.104,False
2012.0,Matt Barnes,31.0,LAL,63.0,1440.0,491.0,344.0,126.0,35.0,48.0,0.452,0.333,0.742,4.3,0.142,False
2012.0,Shane Battier,33.0,MIA,65.0,1499.0,311.0,156.0,82.0,64.0,33.0,0.387,0.339,0.622,3.3,0.104,False
2012.0,Nicolas Batum,23.0,POR,59.0,1791.0,818.0,271.0,84.0,57.0,60.0,0.451,0.391,0.836,4.8,0.127,False
2012.0,Jerryd Bayless,23.0,TOR,31.0,705.0,353.0,66.0,118.0,24.0,4.0,0.424,0.423,0.852,2.0,0.139,False
2012.0,Michael Beasley,23.0,MIN,47.0,1087.0,541.0,207.0,45.0,18.0,19.0,0.445,0.376,0.642,0.5,0.022,False
2012.0,Rodrigue Beaubois,23.0,DAL,53.0,1151.0,472.0,151.0,152.0,56.0,28.0,0.422,0.288,0.841,2.2,0.092,False
2012.0,Marco Belinelli,25.0,NOH,66.0,1966.0,780.0,172.0,101.0,48.0,5.0,0.417,0.377,0.783,2.9,0.071,False
2012.0,Raja Bell,35.0,UTA,34.0,796.0,217.0,49.0,38.0,13.0,2.0,0.466,0.391,0.84,1.1,0.069,False
2012.0,Chauncey Billups,35.0,LAC,20.0,607.0,299.0,50.0,80.0,9.0,3.0,0.364,0.384,0.895,1.7,0.135,False
2012.0,DeJuan Blair,22.0,SAS,64.0,1363.0,611.0,351.0,78.0,59.0,12.0,0.534,0.0,0.613,4.0,0.142,False
2012.0,Steve Blake,31.0,LAL,53.0,1237.0,276.0,85.0,175.0,39.0,2.0,0.377,0.335,0.778,1.0,0.04,False
2012.0,Andray Blatche,25.0,WAS,26.0,626.0,221.0,150.0,28.0,20.0,17.0,0.38,0.286,0.673,-0.1,-0.011,False
2012.0,Andrew Bogut,27.0,MIL,12.0,364.0,136.0,100.0,31.0,12.0,24.0,0.449,0.0,0.609,0.5,0.062,False
2012.0,Matt Bonner,31.0,SAS,65.0,1326.0,429.0,214.0,61.0,15.0,21.0,0.44,0.42,0.762,4.0,0.143,False
2012.0,Trevor Booker,24.0,WAS,50.0,1261.0,419.0,325.0,40.0,48.0,43.0,0.531,0.5,0.602,3.0,0.113,False
2012.0,Carlos Boozer,30.0,CHI,66.0,1948.0,991.0,564.0,125.0,63.0,24.0,0.532,0.0,0.693,7.6,0.187,False
2012.0,Chris Bosh,27.0,MIA,57.0,2007.0,1025.0,452.0,103.0,51.0,45.0,0.487,0.286,0.821,6.9,0.165,False
2012.0,Avery Bradley,21.0,BOS,64.0,1368.0,484.0,115.0,87.0,43.0,12.0,0.498,0.407,0.795,2.4,0.085,False
2012.0,Elton Brand,32.0,PHI,60.0,1732.0,659.0,429.0,97.0,58.0,97.0,0.494,0.0,0.733,6.1,0.168,False
2012.0,Corey Brewer,25.0,DEN,59.0,1287.0,525.0,150.0,88.0,72.0,17.0,0.434,0.26,0.692,2.3,0.085,False
2012.0,Ronnie Brewer,26.0,CHI,66.0,1635.0,455.0,231.0,137.0,72.0,21.0,0.427,0.275,0.56,3.9,0.113,False
2012.0,MarShon Brooks,23.0,NJN,56.0,1648.0,708.0,200.0,131.0,52.0,15.0,0.428,0.313,0.764,0.8,0.022,False
2012.0,Derrick Brown,24.0,CHA,65.0,1443.0,524.0,236.0,67.0,48.0,12.0,0.518,0.25,0.667,2.3,0.076,False
2012.0,Shannon Brown,26.0,PHO,59.0,1400.0,650.0,157.0,69.0,44.0,15.0,0.42,0.362,0.808,1.6,0.054,False
2012.0,Kobe Bryant,33.0,LAL,58.0,2232.0,1616.0,313.0,264.0,69.0,18.0,0.43,0.303,0.845,6.2,0.132,False
2012.0,Chase Budinger,23.0,HOU,58.0,1298.0,558.0,217.0,74.0,29.0,7.0,0.442,0.402,0.771,3.0,0.111,False
2012.0,Caron Butler,31.0,LAC,63.0,1871.0,753.0,230.0,78.0,52.0,9.0,0.407,0.358,0.813,2.3,0.059,False
2012.0,Andrew Bynum,24.0,LAL,60.0,2112.0,1123.0,709.0,85.0,27.0,116.0,0.558,0.2,0.692,8.0,0.183,False
2012.0,Jose Calderon,30.0,TOR,53.0,1799.0,555.0,160.0,468.0,47.0,3.0,0.457,0.371,0.882,5.1,0.136,False
2012.0,Marcus Camby,37.0,TOT,59.0,1352.0,287.0,530.0,107.0,50.0,85.0,0.446,0.4,0.453,3.6,0.127,False
2012.0,Marcus Camby,37.0,HOU,19.0,458.0,135.0,176.0,32.0,17.0,29.0,0.484,0.4,0.423,1.7,0.179,False
2012.0,Vince Carter,35.0,DAL,61.0,1542.0,615.0,205.0,139.0,56.0,25.0,0.411,0.361,0.826,2.9,0.09,False
2012.0,Omri Casspi,23.0,CLE,65.0,1341.0,459.0,228.0,66.0,37.0,21.0,0.403,0.315,0.685,1.2,0.044,False
2012.0,Mario Chalmers,25.0,MIA,64.0,1825.0,627.0,171.0,222.0,97.0,11.0,0.448,0.388,0.792,4.3,0.112,False
2012.0,Tyson Chandler,29.0,NYK,62.0,2061.0,699.0,612.0,56.0,56.0,89.0,0.679,0.0,0.689,9.5,0.22,False
2012.0,Wilson Chandler,24.0,DEN,8.0,215.0,75.0,41.0,17.0,6.0,6.0,0.392,0.25,0.833,-0.1,-0.021,False
2012.0,Darren Collison,24.0,IND,60.0,1878.0,621.0,187.0,287.0,49.0,14.0,0.44,0.362,0.83,3.8,0.098,False
2012.0,Nick Collison,31.0,OKC,63.0,1307.0,284.0,274.0,82.0,33.0,28.0,0.597,0.0,0.71,3.5,0.13,False
2012.0,Mike Conley,24.0,MEM,62.0,2174.0,788.0,156.0,404.0,136.0,11.0,0.433,0.377,0.861,6.4,0.141,False
2012.0,DeMarcus Cousins,21.0,SAC,64.0,1950.0,1160.0,703.0,102.0,93.0,75.0,0.448,0.143,0.702,4.2,0.104,False
2012.0,Jamal Crawford,31.0,POR,60.0,1613.0,837.0,118.0,191.0,55.0,14.0,0.384,0.308,0.927,2.3,0.069,False
